Antibiotic_Family	Gene	CAR1_ita_i	CAR2_ita_i	CAR3_ita_i	CAR4_ita_i	CD1_ita_i	CD2_ita_i	CD3_ita_i	CD4_ita_i	CS1_ita_i	CS2_ita_i	CS3_ita_i	CS4_ita_i	DD1_ita_i	DD2_ita_i	DD3_ita_i	DD4_ita_i	DS1_ita_i	DS2_ita_i	DS3_ita_i	DS4_ita_i
Beta-lactam	blaSHV-156_1_JX121123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-157_1_JX121124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-158_1_JX121125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-159_1_JX121126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-160_1_JX121127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-161_1_JX121128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-162_1_JX121129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-163_1_JX121130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-164_1_HE981194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-165_1_JX121131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-168_1_JX870080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-172_1_KF513177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-173_1_KF513178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-178_1_KF705209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-179_1_KF705208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-180_1_KP050487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-182_1_KP050489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-183_1_HG934764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-185_1_KM233164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-186_1_KM233165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-187_1_LN515533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-188_1_LN515534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-189_1_KP050494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-190_1_KP868753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-191_1_KP868754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-193_1_KR347170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-194_1_KX421191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-195_1_KX619652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-196_1_KX714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-197_1_KT946904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-198_1_MF281086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-199_1_MF373391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-200_1_MF871643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-203_1_MG028656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaSHV-204_1_MH243356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaVMB-1_1_MN719868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaVMB-2_1_MN865127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaLMB-1_1_MH475146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaPAU-1_1_MH053445	0.0455024802491934	0	0	0	0.0317954913993196	0.0806858772927027	0	0	0	0	0	0	0	0.0797253302920777	0.06225065306382	0	0	0	0.0648971696235169	0.0619977215837318
Beta-lactam	blaKPC-41_1_MK497255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKPC-36_1_MH593787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKPC-40_1_NG_064726:101-988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKPC-37_1_MH718730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKPC-38_1_MK098861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKPC-39_1_MK118771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKLUC-3_1_JX185316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKLUC-4_1_JX185317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaKLUC-2_1_EF057432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	sul1_10_DQ143913	0.0455024802491934	0	0.698481083036828	0	0	0.134476462154504	0	0	0.151748015742946	0	0	0.0761501528714319	0.0451084162741783	0.34547643126567	0.0933759795957299	0.13144720613564	0.156797492745372	0	0.0648971696235169	0.216992025543061
Folate pathway antagonist	sul1_11_DQ914960	0.273014881495161	0	0	0	0.0635909827986392	0.107581169723604	0.0200827283896739	0	0.0758740078714731	0.111823176247863	0	0	0.180433665096713	0.318901321168311	0.21787728572337	0.16430900766955	0.26132915457562	0	0.162242924058792	0.278989747126793
Folate pathway antagonist	sul1_14_AJ517791	0.0455024802491934	0	0	0	0.0953864741979587	0.0537905848618018	0.0200827283896739	0	0.0758740078714731	0	0.09514718436884	0.152300305742864	0.0451084162741783	0.106300440389437	0.03112532653191	0.19717080920346	0	0	0.227140093682309	0.15499430395933
Folate pathway antagonist	sul1_15_EF667294	0.182009920996774	0	0	0	0.0317954913993196	0.29584821673991	0	0	0.0758740078714731	0	0	0.228450458614296	0.0451084162741783	0.239175990876233	0.21787728572337	0.0657236030678201	0.313594985490744	0.0478536238041918	0.0648971696235169	0.15499430395933
Folate pathway antagonist	sul1_17_AM746675	0.0910049604983868	0	0	0	0.0317954913993196	0.0537905848618018	0.0401654567793477	0	0.0758740078714731	0.0559115881239314	0.04757359218442	0.228450458614296	0.225542081370892	0.265751100973592	0.0933759795957299	0.13144720613564	0.209063323660496	0.0478536238041918	0.129794339247034	0.185993164751195
Folate pathway antagonist	sul1_18_AY260546	0.0910049604983868	0	0	0	0.0317954913993196	0.0806858772927027	0.0200827283896739	0	0	0.0559115881239314	0	0.0761501528714319	0.315758913919248	0.212600880778874	0.12450130612764	0.19717080920346	0.313594985490744	0.0957072476083835	0.0648971696235169	0.0619977215837318
Folate pathway antagonist	sul1_19_DQ125241	0.182009920996774	0	0	0	0.0953864741979587	0.134476462154504	0	0.0224003407719041	0.0758740078714731	0.0559115881239314	0.09514718436884	0.152300305742864	0.180433665096713	0.504927091849826	0.12450130612764	0.13144720613564	0.209063323660496	0.0957072476083835	0.227140093682309	0.123995443167464
Folate pathway antagonist	sul1_2_U12338	0.273014881495161	0.212832931894952	0	0	0.0635909827986392	0.268952924309009	0	0	0	0	0.04757359218442	0.152300305742864	0.135325248822535	0.398626651460389	0.12450130612764	0.0657236030678201	0.209063323660496	0.0957072476083835	0.292037263305826	0.123995443167464
Folate pathway antagonist	sul1_20_JF262165	0	0	0	0	0	0.0806858772927027	0	0	0	0	0	0.0761501528714319	0.180433665096713	0.903553743310214	0.24900261225528	0.19717080920346	0.26132915457562	0.191414495216767	0.162242924058792	0.402985190294257
Folate pathway antagonist	sul1_21_AJ971344	0.13650744074758	0	0	0	0.127181965597278	0.0268952924309009	0	0.0224003407719041	0.0758740078714731	0.111823176247863	0.09514718436884	0.0761501528714319	0.0902168325483567	0.186025770681515	0.03112532653191	0.13144720613564	0.104531661830248	0.0957072476083835	0.0973457544352754	0.0929965823755977
Folate pathway antagonist	sul1_22_AY115475	0.182009920996774	0	0	0	0.0953864741979587	0.107581169723604	0.0401654567793477	0	0	0	0	0.152300305742864	0.135325248822535	0.265751100973592	0.18675195919146	0.13144720613564	0.052265830915124	0.0957072476083835	0.162242924058792	0.216992025543061
Folate pathway antagonist	sul1_23_AJ621187	0.0910049604983868	0	0	0	0	0.0268952924309009	0	0	0	0	0.04757359218442	0.0761501528714319	0.0451084162741783	0.159450660584155	0	0.0985854046017301	0.052265830915124	0.0478536238041918	0.0648971696235169	0
Folate pathway antagonist	sul1_24_EU117158	0	0	0	0.50545282507693	0.127181965597278	0.0806858772927027	0.0200827283896739	0	0	0.0559115881239314	0	0.0761501528714319	0.135325248822535	0.398626651460389	0.12450130612764	0.19717080920346	0.104531661830248	0.143560871412575	0.0973457544352754	0.0929965823755977
Folate pathway antagonist	sul1_25_AY878717	0	0	0	0	0.127181965597278	0.161371754585405	0.0200827283896739	0	0.0758740078714731	0.0559115881239314	0	0	0.135325248822535	0.186025770681515	0.06225065306382	0.0985854046017301	0.156797492745372	0.143560871412575	0.129794339247034	0.123995443167464
Folate pathway antagonist	sul1_26_AY524415	0	0	0	0	0.0635909827986392	0.107581169723604	0.0200827283896739	0	0	0.111823176247863	0	0	0.180433665096713	0.159450660584155	0	0	0.052265830915124	0.143560871412575	0.129794339247034	0.0619977215837318
Folate pathway antagonist	sul1_27_GU562437	0.0910049604983868	0	0	0	0.0317954913993196	0.215162339447207	0.0200827283896739	0	0.0758740078714731	0	0.04757359218442	0	0.135325248822535	0.34547643126567	0.12450130612764	0.0657236030678201	0.104531661830248	0.0478536238041918	0.162242924058792	0.309988607918659
Folate pathway antagonist	sul1_28_JN790946	0.0455024802491934	0	0	0	0	0.161371754585405	0.0200827283896739	0.0224003407719041	0.151748015742946	0	0	0.0761501528714319	0.180433665096713	0.106300440389437	0.0933759795957299	0.0985854046017301	0.104531661830248	0.0478536238041918	0	0.247990886334927
Folate pathway antagonist	sul1_29_AJ746361	0.318517361744354	0	0	0	0.0953864741979587	0.134476462154504	0.0200827283896739	0	0.151748015742946	0.111823176247863	0	0.152300305742864	0.0451084162741783	0.372051541363029	0.12450130612764	0.23003261073737	0.209063323660496	0.191414495216767	0.129794339247034	0.216992025543061
Folate pathway antagonist	sul1_3_EU855787	0.0910049604983868	0	0	0	0.0635909827986392	0.0268952924309009	0.0401654567793477	0	0	0	0	0.0761501528714319	0.135325248822535	0.239175990876233	0.24900261225528	0.19717080920346	0	0	0.162242924058792	0.0619977215837318
Folate pathway antagonist	sul1_30_JF262178	0.13650744074758	0	0	0	0	0.188267047016306	0	0	0.0758740078714731	0	0.04757359218442	0	0.180433665096713	0.318901321168311	0.28012793878719	0.23003261073737	0.26132915457562	0.0478536238041918	0.0324485848117585	0.185993164751195
Folate pathway antagonist	sul1_31_AM040449	0	0	0	0	0.0317954913993196	0.107581169723604	0	0	0	0	0.04757359218442	0.0761501528714319	0.27065049764507	0.239175990876233	0.12450130612764	0.19717080920346	0.209063323660496	0.143560871412575	0.162242924058792	0.340987468710525
Folate pathway antagonist	sul1_32_EF592571	0.0910049604983868	0	0	0	0.0953864741979587	0.107581169723604	0.0200827283896739	0	0	0	0	0.304600611485728	0.0451084162741783	0.159450660584155	0.21787728572337	0	0.052265830915124	0.0478536238041918	0.259588678494068	0.123995443167464
Folate pathway antagonist	sul1_33_AJ564903	0.0455024802491934	0	0.698481083036828	0	0.190772948395917	0.161371754585405	0.0401654567793477	0	0	0.0559115881239314	0	0.152300305742864	0.0902168325483567	0.372051541363029	0.24900261225528	0.19717080920346	0.052265830915124	0	0.194691508870551	0.0929965823755977
Folate pathway antagonist	sul1_34_AY047357	0.0455024802491934	0	0	0	0.0317954913993196	0.0806858772927027	0.0200827283896739	0.0224003407719041	0.0758740078714731	0	0	0.0761501528714319	0	0.318901321168311	0.06225065306382	0.0985854046017301	0.104531661830248	0	0.0324485848117585	0.0929965823755977
Folate pathway antagonist	sul1_35_AB281182	0.13650744074758	0.212832931894952	0	0	0.0635909827986392	0.134476462154504	0	0	0.0758740078714731	0	0	0.0761501528714319	0.0902168325483567	0.186025770681515	0.15562663265955	0.0657236030678201	0.26132915457562	0.143560871412575	0.0973457544352754	0.0619977215837318
Folate pathway antagonist	sul1_36_X15024	0.0910049604983868	0.212832931894952	0	0	0.0635909827986392	0.0537905848618018	0	0.0448006815438082	0	0.111823176247863	0.04757359218442	0.304600611485728	0.0902168325483567	0.504927091849826	0.12450130612764	0.36147981687301	0	0.0957072476083835	0.129794339247034	0.247990886334927
Folate pathway antagonist	sul1_37_AF188331	0.0455024802491934	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0.0902168325483567	0.132875550486796	0.0933759795957299	0.13144720613564	0	0	0.0648971696235169	0.0929965823755977
Folate pathway antagonist	sul1_38_BX248359	0.0910049604983868	0.212832931894952	0	1.01090565015386	0.0317954913993196	0.0268952924309009	0.0803309135586954	0	0.0758740078714731	0.0559115881239314	0	0.152300305742864	0.135325248822535	0.398626651460389	0.21787728572337	0.03286180153391	0	0	0.194691508870551	0.0619977215837318
Folate pathway antagonist	sul1_39_AY522923	0.13650744074758	0.212832931894952	0	0	0.127181965597278	0.0806858772927027	0.0200827283896739	0.0224003407719041	0	0.0559115881239314	0.04757359218442	0.152300305742864	0.180433665096713	0.504927091849826	0.18675195919146	0.39434161840692	0.209063323660496	0.143560871412575	0.194691508870551	0.15499430395933
Folate pathway antagonist	sul1_5_EU780013	0.591532243239514	0	0.698481083036828	0	0.0953864741979587	0.403429386463513	0.120496370338043	0	0.151748015742946	0.167734764371794	0	0	0.405975746467605	1.32875550486796	0.52913055104247	0.49292702300865	0.627189970981488	0.334975366629342	0.519177356988135	0.774971519796647
Folate pathway antagonist	sul1_7_FJ715937	0.227512401245967	0	0	0	0.0317954913993196	0.0268952924309009	0.0200827283896739	0	0.151748015742946	0	0.04757359218442	0.0761501528714319	0.0902168325483567	0.239175990876233	0.12450130612764	0.3286180153391	0.156797492745372	0.0957072476083835	0.0648971696235169	0.15499430395933
Folate pathway antagonist	sul1_8_JN581942	0.13650744074758	0.638498795684855	0	0	0.0953864741979587	0.161371754585405	0.0401654567793477	0.0224003407719041	0	0	0.04757359218442	0.152300305742864	0.0902168325483567	0.478351981752466	0.18675195919146	0.0657236030678201	0.156797492745372	0.0957072476083835	0.162242924058792	0.247990886334927
Folate pathway antagonist	sul1_9_AY963803	0.0455024802491934	0	0	0	0.158977456996598	0.215162339447207	0.0200827283896739	0	0.227622023614419	0.0559115881239314	0.14272077655326	0.228450458614296	0.135325248822535	0.531502201947185	0.18675195919146	0.26289441227128	0.104531661830248	0.287121742825151	0.129794339247034	0.216992025543061
Folate pathway antagonist	sul2_1_AF542061	0.455024802491934	0.425665863789903	0.698481083036828	0.50545282507693	0.127181965597278	0.188267047016306	0.0200827283896739	0	0.379370039357365	0.726850645611108	0.19029436873768	0.228450458614296	0.405975746467605	0.372051541363029	0.34237859185101	0.49292702300865	0.52265830915124	1.1484869713006	0.519177356988135	0.340987468710525
Folate pathway antagonist	sul2_10_AM183225	0.864547124734675	0.212832931894952	1.39696216607366	2.52726412538465	0.0635909827986392	0.161371754585405	0.0401654567793477	0	0.531118055100312	0.559115881239314	0.2378679609221	0.304600611485728	0.315758913919248	0.425201761557748	0.18675195919146	0.49292702300865	0.836253294641984	1.24419421890899	0.908560374729237	0.464982911877988
Folate pathway antagonist	sul2_11_AY232670	0.546029762990321	0	1.39696216607366	0.50545282507693	0.222568439795237	0.29584821673991	0.0200827283896739	0	0.455244047228838	0.615027469363245	0.14272077655326	0.228450458614296	0.27065049764507	0.504927091849826	0.28012793878719	0.42720341994083	0.418126647320992	1.48346233792994	0.941008959540995	0.52698063346172
Folate pathway antagonist	sul2_12_AF497970	0.500527282741128	0.425665863789903	0	0	0.0635909827986392	0.242057631878108	0.0401654567793477	0.0224003407719041	0.227622023614419	0.503204293115383	0.38058873747536	0.380750764357159	0.496192579015962	0.664377752433981	0.18675195919146	0.3286180153391	0.418126647320992	0.909218852279644	0.713868865858686	0.371986329502391
Folate pathway antagonist	sul2_13_AJ289135	0.773542164236288	0.425665863789903	1.39696216607366	3.53816977553851	0.0953864741979587	0.322743509170811	0.0401654567793477	0	0.455244047228838	0.615027469363245	0.33301514529094	0.228450458614296	0.54130099529014	0.611227532239263	0.40462924491483	0.52578882454256	0.470392478236116	1.24419421890899	0.973457544352754	0.836969241380379
Folate pathway antagonist	sul2_14_AJ514834	1.09205952598064	0.425665863789903	2.09544324911048	3.03271695046158	0.286159422593876	0.457219971325315	0.0200827283896739	0.0672010223157123	0.531118055100312	0.503204293115383	0.33301514529094	0.304600611485728	0.54130099529014	0.664377752433981	0.40462924491483	0.59151242761038	0.627189970981488	2.67980293303474	1.10325188359979	0.743972659004782
Folate pathway antagonist	sul2_15_FJ968160	0.819044644485482	1.06416465947476	1.39696216607366	0.50545282507693	0.190772948395917	0.0537905848618018	0.0401654567793477	0.0224003407719041	0.379370039357365	0.503204293115383	0.19029436873768	0.152300305742864	0.451084162741783	0.478351981752466	0.28012793878719	0.39434161840692	0.574924140066364	1.00492609988803	0.746317450670445	0.588978355045452
Folate pathway antagonist	sul2_17_U57647	0.819044644485482	0.638498795684855	1.39696216607366	1.01090565015386	0.127181965597278	0.161371754585405	0	0.0224003407719041	0.0758740078714731	0.838673821858971	0.42816232965978	0.228450458614296	0.360867330193427	0.558077312044544	0.15562663265955	0.3286180153391	0.470392478236116	1.1484869713006	0.746317450670445	0.402985190294257
Folate pathway antagonist	sul2_18_AJ830714	0.819044644485482	0.851331727579806	0	0	0.0317954913993196	0.188267047016306	0.0200827283896739	0.0672010223157123	0.379370039357365	0.503204293115383	0.38058873747536	0.0761501528714319	0.360867330193427	0.451776871655107	0.3112532653191	0.624374229144291	0.52265830915124	1.7227304569509	0.681420281046928	0.371986329502391
Folate pathway antagonist	sul2_19_AJ319822	0.773542164236288	0.212832931894952	0.698481083036828	1.01090565015386	0.0953864741979587	0.215162339447207	0.0401654567793477	0.0224003407719041	0.531118055100312	0.559115881239314	0.2378679609221	0.228450458614296	0.315758913919248	0.823828413018137	0.49800522451056	0.59151242761038	0.940784956472232	1.53131596173414	1.13570046841155	0.867968102172245
Folate pathway antagonist	sul2_2_AY034138	1.09205952598064	0.851331727579806	2.09544324911048	2.52726412538465	0.317954913993196	0.430324678894414	0.0401654567793477	0.0448006815438082	0.379370039357365	1.00640858623077	0.38058873747536	0.380750764357159	0.947276741757745	0.903553743310214	0.28012793878719	0.59151242761038	0.888519125557108	1.48346233792994	1.29794339247034	0.774971519796647
Folate pathway antagonist	sul2_20_AJ830710	0.637034723488708	0.638498795684855	0.698481083036828	0.50545282507693	0.0953864741979587	0.242057631878108	0.0803309135586954	0	0.151748015742946	0.559115881239314	0.42816232965978	0.380750764357159	0.360867330193427	0.558077312044544	0.3112532653191	0.3286180153391	0.418126647320992	1.62702320934252	0.811214620293962	0.743972659004782
Folate pathway antagonist	sul2_3_HQ840942	0.364019841993547	0.638498795684855	0	1.51635847523079	0.0635909827986392	0.107581169723604	0.0401654567793477	0.0672010223157123	0.227622023614419	0.279557940619657	0.09514718436884	0.152300305742864	0.315758913919248	0.132875550486796	0.24900261225528	0.13144720613564	0.313594985490744	0.717804357062877	0.616523111423411	0.52698063346172
Folate pathway antagonist	sul2_5_AY524415	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0.0451084162741783	0	0	0	0.052265830915124	0.0957072476083835	0.0324485848117585	0
Folate pathway antagonist	sul2_6_FN995456	0.364019841993547	0.425665863789903	0	0.50545282507693	0.0635909827986392	0.107581169723604	0.0401654567793477	0.0448006815438082	0.682866070843258	0.335469528743588	0.2378679609221	0.304600611485728	0.586409411564318	0.265751100973592	0.15562663265955	0.26289441227128	0.574924140066364	1.24419421890899	0.648971696235169	0.52698063346172
Folate pathway antagonist	sul2_7_HM486907	0.955552085233062	0.425665863789903	2.79392433214731	1.01090565015386	0.158977456996598	0.188267047016306	0.120496370338043	0.0224003407719041	0.606992062971785	1.28596652685042	0.2378679609221	0.456900917228591	0.54130099529014	0.637802642336622	0.18675195919146	0.3286180153391	0.679455801896612	2.00985219977605	0.973457544352754	0.588978355045452
Folate pathway antagonist	sul2_8_AJ877041	1.18306448647903	1.48983052326466	2.09544324911048	1.01090565015386	0.254363931194557	0.403429386463513	0.0803309135586954	0	0.531118055100312	1.11823176247863	0.19029436873768	0.380750764357159	0.586409411564318	0.876978633212855	0.49800522451056	0.624374229144291	0.993050787387356	2.24912031879701	1.26549480765858	0.743972659004782
Folate pathway antagonist	sul2_9_FJ197818	1.04655704573145	1.06416465947476	2.79392433214731	2.02181130030772	0.413341388191155	0.430324678894414	0.100413641948369	0	1.1381101180721	1.67734764371794	0.38058873747536	0.152300305742864	0.857059909209388	0.850403523115496	0.28012793878719	0.920130442949481	1.14984828013273	3.15833917107666	1.3303919772821	1.05396126692344
Folate pathway antagonist	sul2_21_AB366440	0.455024802491934	0.851331727579806	0	0.50545282507693	0.0635909827986392	0.107581169723604	0	0.0672010223157123	0.303496031485892	0.559115881239314	0.19029436873768	0.152300305742864	0.496192579015962	0.292326211070952	0.18675195919146	0.29575621380519	0.313594985490744	1.38775509032156	0.519177356988135	0.402985190294257
Folate pathway antagonist	sul3_2_AJ459418	0	0.425665863789903	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0.0265751100973592	0	0.0657236030678201	0	0.0478536238041918	0.0648971696235169	0
Folate pathway antagonist	sul4_1_MG649393	0.0455024802491934	0	0	0	0.0635909827986392	0	0	0	0	0	0	0	0	0	0	0	0.104531661830248	0	0	0.0309988607918659
Folate pathway antagonist	dfrA1_1_FJ591049	0.0455024802491934	0	0	0	0.0317954913993196	0.0537905848618018	0	0	0	0	0	0	0	0.0265751100973592	0	0.0657236030678201	0	0	0	0
Folate pathway antagonist	dfrA1_2_HM055363	0.0910049604983868	0	0	0	0	0	0	0	0	0	0	0	0	0.0265751100973592	0.03112532653191	0	0	0	0	0
Folate pathway antagonist	dfrA1_3_GU726913	0.0455024802491934	0	0	0	0.0317954913993196	0.0806858772927027	0	0	0	0	0	0	0	0	0.03112532653191	0.03286180153391	0	0	0.0648971696235169	0.0929965823755977
Folate pathway antagonist	dfrA1_4_AB188271	0	0	0	0	0	0	0	0	0	0	0.04757359218442	0	0	0.0265751100973592	0.06225065306382	0.03286180153391	0	0.0478536238041918	0.0324485848117585	0
Folate pathway antagonist	dfrA1_5_EU089668	0.182009920996774	0	0	0	0	0	0	0	0	0	0	0	0	0.0531502201947185	0	0	0	0	0	0
Folate pathway antagonist	dfrA1_6_FJ215857	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0.0478536238041918	0	0
Folate pathway antagonist	dfrA1_7_AJ400733	0	0	0	0	0	0.0537905848618018	0	0	0	0	0	0	0	0.0531502201947185	0	0.03286180153391	0.052265830915124	0	0	0
Folate pathway antagonist	dfrA1_8_X00926	0.0910049604983868	0	0	0	0.0317954913993196	0.0537905848618018	0	0	0	0.0559115881239314	0	0	0.135325248822535	0.0265751100973592	0.03112532653191	0.0657236030678201	0	0.0478536238041918	0.0648971696235169	0.0309988607918659
Folate pathway antagonist	dfrA1_9_AJ238350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052265830915124	0.0478536238041918	0.0324485848117585	0
Folate pathway antagonist	dfrA1_10_AF203818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03286180153391	0	0.0478536238041918	0.0324485848117585	0
Folate pathway antagonist	dfrA1_11_AJ419168	0	0	0	0	0	0	0	0	0	0	0.04757359218442	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA1_12_AY141977	0	0	0	0	0.0317954913993196	0	0	0	0	0	0.04757359218442	0	0	0	0.03112532653191	0.03286180153391	0.052265830915124	0	0.0324485848117585	0.0309988607918659
Folate pathway antagonist	dfrA1_13_DQ018382	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA1_14_AB199789	0.0910049604983868	0	0	0	0	0.0537905848618018	0	0	0.0758740078714731	0	0	0	0	0	0.03112532653191	0.13144720613564	0.104531661830248	0	0.0324485848117585	0.0619977215837318
Folate pathway antagonist	dfrA1_15_FM207631	0.0455024802491934	0	0	0	0	0	0	0	0.0758740078714731	0	0.04757359218442	0	0	0.0531502201947185	0	0.03286180153391	0.052265830915124	0.0478536238041918	0.0648971696235169	0
Folate pathway antagonist	dfrA1_16_FJ001872	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0.0902168325483567	0.0531502201947185	0	0.03286180153391	0	0	0	0
Folate pathway antagonist	dfrA1_17_FJ489928	0.0455024802491934	0.212832931894952	0	0	0.0635909827986392	0.0268952924309009	0	0	0	0	0	0	0	0.0531502201947185	0	0	0.052265830915124	0.0478536238041918	0.0648971696235169	0.0619977215837318
Folate pathway antagonist	dfrA10_1_L06418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA12_1_FJ763641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA12_2_KJ546436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA12_3_KJ568502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA12_4_EU650399	0	0.212832931894952	0	0	0	0	0	0	0	0	0	0	0	0	0.03112532653191	0	0	0	0	0
Folate pathway antagonist	dfrA12_5_FR875302	0	0	0	0	0	0	0	0	0	0	0	0	0.0451084162741783	0	0	0	0	0.0478536238041918	0	0
Folate pathway antagonist	dfrA12_6_AY551331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Folate pathway antagonist	dfrA12_7_AB196348	0	0	0	0	0.0317954913993196	0	0	0	0	0	0	0	0	0	0	0	0	0.0478536238041918	0	0
Folate pathway antagonist	dfrA12_8_AM040708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104531661830248	0.0478536238041918	0	0
